,Filtered_sequenced_variants,Filtered_sequenced_variants_rc,Usable_variants,Covered_variants_%,Usable_variants_rc,Usable_variants_%rc,Unsequenced_variants,Unexpected_variants,Unexpected_variants_rc
input1,298,196509,208,60.099999999999994,186506.0,94.89999999999999,130,90,10003.0
input2,600,161461,210,60.699999999999996,151288.0,93.7,130,390,10173.0
input3,438,8236,196,56.599999999999994,7318.0,88.9,130,242,918.0
b1,256,206300,162,46.800000000000004,198793.0,96.39999999999999,130,94,7507.0
b2,267,211881,173,50.0,197214.0,93.10000000000001,130,94,14667.0
b3,262,191345,172,49.7,177739.0,92.9,130,90,13606.0
