,total_readcount,WT,WT_%,single_mut_readcount,single_mut_readcount_%,ortho_mut_readcount,ortho_mut_readcount_%,double_mut_readcount,double_mut_readcount_%
input1,177201.0,4155.0,2.3,137563.0,77.60000000000001,35483.0,20.0,0.0,0.0
input2,132214.0,3242.0,2.5,105491.0,79.80000000000001,23481.0,17.8,0.0,0.0
input3,128615.0,3046.0,2.4,99907.0,77.7,25662.0,20.0,0.0,0.0
b1,127390.0,821.0,0.6,121322.0,95.19999999999999,5247.0,4.1000000000000005,0.0,0.0
b2,126019.0,1866.0,1.5,119681.0,95.0,4472.0,3.5000000000000004,0.0,0.0
b3,278605.0,794.0,0.3,264792.0,95.0,13019.0,4.7,0.0,0.0
