,total_readcount,WT,WT_%,single_mut_readcount,single_mut_readcount_%,ortho_mut_readcount,ortho_mut_readcount_%,double_mut_readcount,double_mut_readcount_%
input1,186506.0,3695.0,2.0,130543.0,70.0,52268.0,28.000000000000004,0.0,0.0
input2,151288.0,3056.0,2.0,110250.0,72.89999999999999,37982.0,25.1,0.0,0.0
input3,7318.0,141.0,1.9,5197.0,71.0,1980.0,27.1,0.0,0.0
b1,217142.0,57.0,0.0,170455.0,78.5,46630.0,21.5,0.0,0.0
b2,175435.0,81.0,0.0,149443.0,85.2,25911.0,14.799999999999999,0.0,0.0
b3,184817.0,61.0,0.0,153650.0,83.1,31106.0,16.8,0.0,0.0
