,total_readcount,WT,WT_%,single_mut_readcount,single_mut_readcount_%,ortho_mut_readcount,ortho_mut_readcount_%,double_mut_readcount,double_mut_readcount_%
input1,20894291.0,803.0,0.0,1324511.0,6.3,0.0,0.0,19568977.0,93.7
input2,20200430.0,524.0,0.0,1308382.0,6.5,0.0,0.0,18891524.0,93.5
input3,24724292.0,1548.0,0.0,1584709.0,6.4,0.0,0.0,23138035.0,93.60000000000001
b1,19130623.0,3458.0,0.0,1263120.0,6.6000000000000005,0.0,0.0,17864045.0,93.4
b2,13938084.0,1527.0,0.0,932831.0,6.7,0.0,0.0,13003726.0,93.30000000000001
b3,16353125.0,2370.0,0.0,1071374.0,6.6000000000000005,0.0,0.0,15279381.0,93.4
