,total_readcount,WT,WT_%,single_mut_readcount,single_mut_readcount_%,ortho_mut_readcount,ortho_mut_readcount_%,double_mut_readcount,double_mut_readcount_%
input1,11221936.0,724.0,0.0,482613.0,4.3,0.0,0.0,10738599.0,95.7
input2,12151517.0,1140.0,0.0,528100.0,4.3,0.0,0.0,11622277.0,95.6
input3,11739217.0,461.0,0.0,497290.0,4.2,0.0,0.0,11241466.0,95.8
b1,18623432.0,1966.0,0.0,380638.0,2.0,0.0,0.0,18240828.0,97.89999999999999
b2,19278103.0,1155.0,0.0,388553.0,2.0,0.0,0.0,18888395.0,98.0
b3,23257113.0,1740.0,0.0,464840.0,2.0,0.0,0.0,22790533.0,98.0
