,total_readcount,WT,WT_%,single_mut_readcount,single_mut_readcount_%,ortho_mut_readcount,ortho_mut_readcount_%,double_mut_readcount,double_mut_readcount_%
input1,11221936.0,724.0,0.0,482613.0,4.3,0.0,0.0,10738599.0,95.7
input2,12151517.0,1140.0,0.0,528100.0,4.3,0.0,0.0,11622277.0,95.6
input3,11739217.0,461.0,0.0,497290.0,4.2,0.0,0.0,11241466.0,95.8
b1,22334028.0,3190.0,0.0,382405.0,1.7000000000000002,0.0,0.0,21948433.0,98.3
b2,16015852.0,729.0,0.0,291025.0,1.7999999999999998,0.0,0.0,15724098.0,98.2
b3,19137091.0,1999.0,0.0,347960.0,1.7999999999999998,0.0,0.0,18787132.0,98.2
