,total_readcount,WT,WT_%,single_mut_readcount,single_mut_readcount_%,ortho_mut_readcount,ortho_mut_readcount_%,double_mut_readcount,double_mut_readcount_%
input1,10032516.0,28877.0,0.3,320797.0,3.2,0.0,0.0,9682842.0,96.5
input2,9815065.0,28151.0,0.3,309579.0,3.2,0.0,0.0,9477335.0,96.6
input3,1597635.0,4374.0,0.3,50933.0,3.2,0.0,0.0,1542328.0,96.5
b1,19570630.0,1176.0,0.0,60798.0,0.3,0.0,0.0,19508656.0,99.7
b2,17129693.0,901.0,0.0,49867.0,0.3,0.0,0.0,17078925.0,99.7
b3,13935622.0,368.0,0.0,80563.0,0.6,0.0,0.0,13854691.0,99.4
